ID da resposta,genero,raca,deficiencia,idade,civil,filhos,religiao,politica,escolarizacao,escol_pai,profissao_pai,escol_mae,profissao_mae,gde_area,disciplina,uf,localizacao,cat_adm,org_acad,tempo_institu,capes,cons_empresas,cons_gov,cons_ag_fomento,atu_com_regu,atu_com_pesq,coord_gp,part_gp,coord_pg,coord_grad,soc_c_nacio,soc_c_inter,ABC,SBPC,publi_liv_tec,publi_liv_geral,patentes,publi_art_c,parecer_rev,part_event_c,org_event_c,divulga_c,curso_com_ext,p_teorica,p_experimental,p_laboratorio,p_empirca,p_aplicada,p_tecnologica,p_campo,p_demanda,p_outros,docencia,pos_lato_s,pos_stricto_s,extensao,projeto_pesq,administracao,orienta_grad,orienta_stricto_s,orienta_lato_s,medicina,fisioterapia,biologia,geologia,sociologia,historia,psicologia,filosofia,letras,artes,economia,administracao,direito,matematica,fisica,quimica,computacao,eng_prod,eng_mec,agronomia,zootecnia,coment_finais
1224,Masculino,Branca,Não,44,Casada/o,2,Católico,Prefiro não responder,publica,pós-graduação,serviços técnicos,ensino médio,artífice-técnica,Ciências Exatas,Física,São Paulo,No interior,Pública Estadual,Universidade,9,5,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,4,0 - Não atua,3,1 - Pouco,4,3,3,3,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1225,Feminino,Branca,Não,45,Divorciada/o,1,Católico,De esquerda,publica,pós-graduação,educação,ensino superior,serviços profissionais,Ciências Humanas,Educação,São Paulo,No interior,Privada sem fins lucrativos,Universidade,3,5,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,,1 - Pouco,0 - Não atua,3,3,3,0 - Não atua,1 - Pouco,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1227,Masculino,Parda,Não,57,Divorciada/o,0,Católico,Prefiro não responder,particular,ensino superior,militar,ensino médio,educação,Engenharias,Engenharia elétrica,Rio Grande do Sul,No interior,Privada sem fins lucrativos,Universidade,27,3,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,1 - Pouco,0 - Não atua,2,0 - Não atua,5 - Muito,2,2,4,0 - Não atua,5 - Muito,4,4,4,4,4,4,4,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,4,
1228,Masculino,Branca,Não,64,Casada/o,2,Católico,De centro,publica,ensino superior,serviços profissionais,ensino superior,educação,Ciências Agrárias,Ciência animal,São Paulo,No interior,Pública Estadual,Universidade,31,6,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,,5 - Muito,0 - Não atua,5 - Muito,2,5 - Muito,3,2,5 - Muito,0 - Não atua,4,3,5 - Muito,5 - Muito,3,3,3,2,2,1 - Pouco,4,4,3,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,4,
1229,Masculino,Prefiro não responder,Não,56,Casada/o,2,Sem religião,De centro,publica,ensino básico,artífice-técnico,ensino básico,dona de casa,Ciências Exatas,Física,São Paulo,No interior,Pública Estadual,Universidade,18,5,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,,4,0 - Não atua,4,1 - Pouco,4,4,4,4,0 - Não atua,Não é ciência,Não é ciência,5 - Muito,4,1 - Pouco,3,Não é ciência,Não é ciência,Não é ciência,Não é ciência,2,Não é ciência,Não é ciência,5 - Muito,5 - Muito,4,2,Não é ciência,Não é ciência,Não é ciência,2,
1230,Feminino,Amarela,Não,42,Casada/o,2,Católico,De esquerda,particular,ensino médio,trabalhador industrial,ensino básico,dona de casa,Ciências da Saúde,Fisioterapia,São Paulo,No interior,Pública Federal,Universidade,13,7,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,,5 - Muito,1 - Pouco,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1231,Feminino,Branca,Não,51,Casada/o,2,Católico,De esquerda,publica,ensino básico,empresário,ensino básico,artífice-técnica,Ciências da Saúde,Fisioterapia,São Paulo,No interior,Pública Federal,Universidade,18,7,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,,3,1 - Pouco,4,2,5 - Muito,4,4,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1233,Feminino,Branca,Não,50,Casada/o,2,Espiritismo,De centro,particular,ensino superior,setor agrícola,pós-graduação,educação,Ciências da Saúde,Fisioterapia,Paraná,No interior,Pública Estadual,Universidade,25,5,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,,4,4,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,4,5 - Muito,3,2,4,3,3,3,3,3,3,3,3,5 - Muito,5 - Muito,5 - Muito,4,3,3,3,
1235,Feminino,Branca,Não,58,Casada/o,2,Sem religião,De esquerda,particular,pós-graduação,serviços profissionais,ensino básico,dona de casa,"Linguística, Letras e Artes",Artes visuais,São Paulo,Na capital,Pública Estadual,Universidade,30,5,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,,1 - Pouco,1 - Pouco,5 - Muito,3,5 - Muito,3,3,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1236,Masculino,Branca,Não,76,Casada/o,2,Sem religião,De centro,publica,ensino básico,serviços profissionais,ensino básico,dona de casa,Ciências da Natureza,Biologia,São Paulo,No interior,Pública Federal,Universidade,38,5,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,,4,3,3,1 - Pouco,5 - Muito,2,3,5 - Muito,0 - Não atua,5 - Muito,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,3,2,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1237,Masculino,Branca,Não,39,Solteira/o,0,Católico,De direita,particular,pós-graduação,serviços profissionais,ensino médio,educação,Ciências Sociais aplicadas,Direito,Minas Gerais,Na capital,Pública Federal,Universidade,16,6,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,1 - Pouco,3,1 - Pouco,2,4,4,3,1 - Pouco,4,2,5 - Muito,5 - Muito,2,2,3,Não é ciência,1 - Pouco,Não é ciência,1 - Pouco,1 - Pouco,3,5 - Muito,5 - Muito,5 - Muito,2,Não é ciência,2,2,3,
1238,Feminino,Branca,Não,36,Casada/o,2,Evangélico,De esquerda,publica,ensino básico,empresário,ensino superior,educação,Ciências da Saúde,Fisioterapia,São Paulo,No interior,Pública Estadual,Universidade,9,5,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,,5 - Muito,0 - Não atua,5 - Muito,4,5 - Muito,5 - Muito,3,3,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1240,Feminino,Parda,Não,53,Outros,2,Outros,De centro,publica,pós-graduação,serviços profissionais,ensino superior,serviços técnicos,Ciências Sociais aplicadas,Direito,Minas Gerais,Na capital,Pública Federal,Universidade,18,6,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,,3,1 - Pouco,3,3,4,2,3,4,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,5 - Muito,4,5 - Muito,3,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1242,Masculino,Branca,Não,37,Solteira/o,0,Católico,De direita,publica,pós-graduação,serviços administrativos,ensino superior,educação,Ciências da Saúde,Fisioterapia,Paraná,No interior,Pública Estadual,Universidade,3,5,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,,0 - Não atua,0 - Não atua,4,0 - Não atua,5 - Muito,0 - Não atua,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,4,3,2,2,2,1 - Pouco,1 - Pouco,4,5 - Muito,5 - Muito,5 - Muito,4,4,5 - Muito,4,
1243,Masculino,Branca,Não,59,Casada/o,2,Evangélico,De esquerda,publica,ensino básico,serviços técnicos,ensino médio,serviços técnicos,Ciências Humanas,História,São Paulo,No interior,Pública Estadual,Universidade,16,5,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1244,Feminino,Parda,Não,61,Casada/o,1,Sem religião,De esquerda,publica,ensino básico,trabalhador industrial,ensino básico,serviços técnicos,Ciências Humanas,Educação,São Paulo,No interior,Pública Estadual,Universidade,34,4,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,,5 - Muito,0 - Não atua,5 - Muito,1 - Pouco,3,4,3,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,Não é ciência,Não é ciência,5 - Muito,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,
1245,Feminino,Parda,Não,59,Casada/o,2,Católico,De esquerda,particular,ensino superior,serviços profissionais,ensino superior,serviços profissionais,Ciências Sociais aplicadas,Direito,Minas Gerais,Na capital,Pública Federal,Universidade,23,6,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,2,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,4,4,
1246,Masculino,Branca,Não,36,Solteira/o,0,Sem religião,De esquerda,particular,ensino superior,serviços profissionais,ensino médio,dona de casa,Ciências Sociais aplicadas,Direito,Minas Gerais,Na capital,Pública Federal,Universidade,3,6,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,0 - Não atua,4,4,5 - Muito,4,4,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1248,Masculino,Parda,Não,51,Solteira/o,1,Outros,De esquerda,particular,ensino médio,serviços administrativos,ensino superior,serviços profissionais,Ciências Sociais aplicadas,Direito,Minas Gerais,Na capital,Pública Federal,Universidade,17,6,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,Não é ciência,1 - Pouco,Não é ciência,5 - Muito,Não é ciência,Não é ciência,Não é ciência,Não é ciência,Não é ciência,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,Não é ciência,Não é ciência,Não é ciência,Não é ciência,"Ciência, com C maiúsculo, somente a Filosofia. Há Artes (como o Direito) reivindicando cientificidade, e por isso alienando-se, e há técnicas (como Engenharia ou Medicina) supondo-se ciências, sem o serem."
1249,Masculino,Branca,Não,43,Casada/o,0,Ateísmo,De esquerda,publica,ensino básico,serviços técnicos,ensino básico,artífice-técnica,Ciências Humanas,Sociologia,São Paulo,No interior,Pública Estadual,Universidade,11,4,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,5 - Muito,0 - Não atua,4,3,4,5 - Muito,4,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,3,3,3,3,3,5 - Muito,5 - Muito,5 - Muito,3,3,3,4,4,
1251,Feminino,Parda,Não,47,Solteira/o,0,Sem religião,De esquerda,publica,ensino médio,serviços administrativos,ensino médio,dona de casa,Ciências da Saúde,Fisioterapia,Minas Gerais,Na capital,Pública Federal,Universidade,12,6,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,0 - Não atua,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
1252,Masculino,Branca,Não,49,Casada/o,1,Ateísmo,De esquerda,publica,ensino básico,serviços técnicos,ensino médio,serviços técnicos,Ciências Humanas,Sociologia,São Paulo,No interior,Pública Estadual,Universidade,11,4,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,4,4,4,5 - Muito,2,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1253,Masculino,Branca,Não,53,Divorciada/o,1,Sem religião,De esquerda,publica,ensino básico,artífice-técnico,ensino básico,artífice-técnica,Ciências da Saúde,Fisioterapia,Minas Gerais,Na capital,Pública Federal,Universidade,16,6,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,,5 - Muito,0 - Não atua,4,5 - Muito,5 - Muito,4,4,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,4,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1254,Feminino,Branca,Não,45,Casada/o,1,Católico,De centro,particular,ensino básico,serviços comerciais,ensino médio,serviços administrativos,Ciências da Saúde,Fisioterapia,Minas Gerais,Na capital,Pública Federal,Universidade,12,6,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,,3,2,3,3,3,3,3,3,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1255,Masculino,Parda,Não,62,Solteira/o,1,Ateísmo,De esquerda,publica,ensino básico,serviços técnicos,ensino básico,dona de casa,Ciências Humanas,Ciência política,São Paulo,No interior,Pública Estadual,Universidade,18,4,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,,4,0 - Não atua,4,1 - Pouco,3,1 - Pouco,3,4,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,3,2,2,5 - Muito,5 - Muito,5 - Muito,2,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1256,Masculino,Branca,Não,38,Solteira/o,0,Afro-brasileira,De esquerda,particular,ensino superior,serviços profissionais,ensino superior,serviços administrativos,Ciências da Saúde,Bioquímica,São Paulo,No interior,Pública Estadual,Universidade,8,7,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,,4,0 - Não atua,2,3,5 - Muito,4,4,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,5 - Muito,Não é ciência,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1258,Feminino,Branca,Não,58,União estável,0,Sem religião,De esquerda,publica,ensino básico,serviços técnicos,ensino básico,artífice-técnica,Ciências Sociais aplicadas,Comunicação social,São Paulo,No interior,Pública Estadual,Universidade,12,6,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,,3,0 - Não atua,4,2,5 - Muito,5 - Muito,3,3,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,1 - Pouco,1 - Pouco,1 - Pouco,1 - Pouco,
1259,Masculino,Branca,Não,65,Casada/o,3+,Católico,De centro,publica,ensino superior,serviços profissionais,ensino básico,dona de casa,Ciências Agrárias,Ciência animal,São Paulo,No interior,Pública Estadual,Universidade,37,7,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,,5 - Muito,3,0 - Não atua,3,3,0 - Não atua,3,0 - Não atua,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Não é ciência,Não é ciência,Não é ciência,5 - Muito,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1260,Masculino,Branca,Não,57,Casada/o,2,Evangélico,De direita,publica,ensino superior,serviços profissionais,ensino superior,educação,Ciências da Natureza,Biologia,São Paulo,No interior,Pública Estadual,Universidade,28,4,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,,3,0 - Não atua,3,1 - Pouco,5 - Muito,2,3,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,4,3,2,3,3,3,Não é ciência,2,5 - Muito,5 - Muito,5 - Muito,4,2,5 - Muito,5 - Muito,5 - Muito,
1261,Feminino,Branca,Não,57,Casada/o,2,Outros,De esquerda,publica,ensino básico,serviços técnicos,ensino médio,educação,Ciências Exatas,Matemática,São Paulo,No interior,Pública Estadual,Universidade,25,5,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,,4,0 - Não atua,3,2,5 - Muito,4,4,0 - Não atua,4,5 - Muito,4,5 - Muito,5 - Muito,4,4,3,3,3,3,4,4,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,
1262,Masculino,Branca,Não,51,Casada/o,0,Ateísmo,De centro,publica,ensino superior,serviços administrativos,ensino superior,educação,Ciências Exatas,Matemática,São Paulo,No interior,Pública Estadual,Universidade,13,5,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,4,3,3,2,5 - Muito,3,4,3,3,5 - Muito,3,4,3,2,2,2,1 - Pouco,1 - Pouco,1 - Pouco,3,1 - Pouco,1 - Pouco,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,3,3,
1263,Feminino,Parda,Não,48,Casada/o,1,Sem religião,De esquerda,publica,ensino médio,serviços técnicos,ensino básico,setor agrícola,Ciências Humanas,Sociologia,Paraná,No interior,Pública Estadual,Universidade,21,4,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,,5 - Muito,4,5 - Muito,3,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Parabéns pela pesquisa.
1264,Masculino,Branca,Não,50,Casada/o,2,Outros,De centro,publica,ensino médio,serviços técnicos,ensino médio,serviços profissionais,Ciências Exatas,Matemática,São Paulo,Na capital,Pública Estadual,Universidade,18,6,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,,5 - Muito,0 - Não atua,5 - Muito,0 - Não atua,5 - Muito,4,4,5 - Muito,0 - Não atua,3,3,4,4,5 - Muito,3,3,3,3,3,3,3,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,5 - Muito,4,4,
1265,Masculino,Branca,Não,55,Casada/o,2,Católico,De esquerda,particular,ensino médio,serviços administrativos,ensino médio,serviços técnicos,Ciências da Natureza,Biologia,São Paulo,No interior,Pública Estadual,Universidade,25,4,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,,4,0 - Não atua,4,2,4,0 - Não atua,5 - Muito,5 - Muito,0 - Não atua,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,4,4,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,Obrigado pela oportunidade de participar.
1266,Feminino,Branca,Não,64,União estável,0,Judaico,De centro,particular,ensino superior,serviços profissionais,ensino médio,serviços técnicos,Ciências Humanas,Fisioterapia,São Paulo,Na capital,Pública Estadual,Universidade,25,4,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,,3,4,0 - Não atua,4,3,4,0 - Não atua,4,0 - Não atua,5 - Muito,3,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,5 - Muito,3,4,4,4,5 - Muito,
